Date,Close,Volume,Open,High,Low,Daily_Return,5_day_mean_close_price,5_day_mean_volume,Daily_Range,Volatility,Quarter,EMA_Close_5,EMA_Close_20
2013-08-16,17.9404,0.3191053955788995,0.014628861645839583,0.014829922604155388,0.015874019453520405,0.5535262789772634,0.08989503997000074,0.8744762592401615,0.0024261520283575637,0.17452065058876223,2013Q3,0.014384432997015778,0.00921492068613372
2013-08-19,18.1336,0.4625951248268757,0.01545581602556248,0.016937787119346556,0.016892174902137458,0.5611311676560925,0.09137329459951227,0.9192315692767746,0.018345805435210766,0.17236429610822987,2013Q3,0.015452339211751001,0.010037582878060142
2013-08-20,17.8954,0.3159876145429247,0.016514781654105443,0.016319145005995142,0.016262205082078096,0.46491734278369656,0.09179436449398136,0.7595390316629301,0.018377313903111724,0.11322562811462933,2013Q3,0.015723698955233914,0.010654122307417385
2013-08-21,17.9414,0.29383516858610337,0.015307770752505875,0.0156513175656105,0.016337624004197873,0.5281332788344715,0.09193560945858176,0.6309367452741305,0.007680189050807692,0.08876199500299066,2013Q3,0.015989687632746177,0.011236618772246784
2013-08-22,17.9629,0.20517143659752765,0.015581764989207658,0.015346915041638098,0.015743699992504592,0.5226105642874186,0.0921205194122386,0.5553311809632726,0.01172902717605365,0.087699660112858,2013Q3,0.01620678008970923,0.011775172299409248
2013-08-23,17.8936,0.18463987390729872,0.01524424386294801,0.014909712134675984,0.015971065860659828,0.5022596237030972,0.09207254942426112,0.5126193198677873,0.00219771563607739,0.08206953497159859,2013Q3,0.016223330237771103,0.012225261475504956
2013-08-26,17.9632,0.2883078223061876,0.014747076901190759,0.016246460022712683,0.016198986279712987,0.5334427503109584,0.09189788946803536,0.45725839936244794,0.018227648680582957,0.06476041368775928,2013Q3,0.016363096710187236,0.012669819479149122
2013-08-27,17.4496,0.37919960997070506,0.01420461250514006,0.014745761044565181,0.013386858676261382,0.4027091448591527,0.09144094458255746,0.4773371670250884,0.03654194564789305,0.12611670718111911,2013Q3,0.015506313301905023,0.01279653603355986
2013-08-28,17.532,0.2666119939734289,0.011836992951704955,0.013435791834579908,0.013326967179283916,0.5367935046800811,0.09102130968772872,0.4686899507113449,0.01851122489168987,0.1291867552244718,2013Q3,0.015087532445333132,0.012955384916265952
2013-08-29,17.5607,0.2010617435337318,0.012951751761511782,0.013572417743005563,0.014343458975207182,0.5243761174254474,0.09060905479105033,0.4673845406917071,0.0060417487199684,0.12962108866234578,2013Q3,0.014861429090646722,0.01311450043594431
2013-08-30,17.4006,0.23297849039462637,0.013020802728422515,0.012879997639104301,0.013426231790015106,0.48109284361868665,0.09010372991769769,0.48273890251835466,0.009090192989365972,0.13095429493062513,2013Q3,0.014414570535740509,0.013172582102567248
2013-09-03,17.4493,0.2906778455549386,0.013237898968389852,0.014373045566379958,0.013594815262988738,0.5290520000887273,0.08957698254971407,0.48349172080616043,0.028215833005120126,0.12932638003765776,2013Q3,0.014206740968479153,0.013251255577955659
2013-09-04,17.8104,0.3024746084938651,0.01451230361369428,0.014693296695729732,0.01536327807651805,0.6010790072691623,0.08994680245702773,0.4591206585078774,0.007711697518708368,0.09973677191827568,2013Q3,0.014736083051215529,0.0135161356908544
2013-09-05,17.6882,0.19709596994573905,0.014648748324309874,0.014388347668123636,0.014840336579761026,0.49017210096515423,0.09010690741690133,0.4370394682869927,0.01074438755415532,0.10949203603507739,2013Q3,0.01486295510732405,0.013690239249560351
2013-09-06,17.7936,0.31588497036764607,0.014291340519579948,0.014134769982085613,0.014109438496276674,0.5417706732067443,0.09034562985707137,0.47351211684476313,0.01747144545096508,0.11079988966681863,2013Q3,0.015142485651274504,0.013904299626715175
2013-09-09,18.0775,0.2965291032692427,0.015585631843354653,0.015801606064878723,0.0167890284351207,0.582004885924531,0.09103945218318173,0.4936984435394437,0.003434423001181677,0.10166491500487614,2013Q3,0.01585394437831096,0.014250261435621803
2013-09-10,17.6657,0.686881224383365,0.015822614761792295,0.015709793454416685,0.014020155801708387,0.4261020490860048,0.09126126212759048,0.6195491707125477,0.04144151240645946,0.1647804321293046,2013Q3,0.015566579707450401,0.01434237892590097
2013-09-11,16.7039,0.8370003019762233,0.008090563690996394,0.0091205991428637,0.009130680534575136,0.29865538033007233,0.09012709991184058,0.7893368373810683,0.015919653406853206,0.2572069654414725,2013Q3,0.013596045814339569,0.013909799659992991
2013-09-12,16.8818,0.35989330457171065,0.008384444606168454,0.009454512863056028,0.009368028318893273,0.560653080610805,0.08930054011899764,0.8410480645924696,0.01736116581331244,0.2751705661052791,2013Q3,0.012611402642534297,0.013613846595171217
2013-09-13,16.6036,0.2579018677074938,0.008550719334489504,0.00875717422645142,0.009108498498657552,0.45146039402348404,0.08808079042469816,0.8226302114809925,0.01099645529736128,0.26449102985517087,2013Q3,0.011440411622360966,0.013196848965995184
2013-09-16,16.0757,0.49804364186973676,0.00690509669107299,0.006762982467070425,0.005646437242820768,0.3898194095159178,0.08602894593894292,0.8866396383915263,0.03142969673099666,0.22057282895262756,2013Q3,0.009683340424804135,0.012536392074736391
2013-09-17,16.2614,0.35543546088173894,0.004332533867846836,0.006391906499786312,0.005701892332614741,0.5642810546068187,0.0845895387996952,0.7813586322616222,0.02529342260732567,0.2634502953738957,2013Q3,0.008855432695364235,0.012038448050237294
2013-09-18,16.5957,0.40933852721629943,0.00733486990912538,0.007688213118929033,0.008308281552930757,0.600530198757995,0.08447863382749084,0.6455154057428909,0.006955494289090213,0.20553556718130753,2013Q3,0.008921819717653323,0.011767250701563592
2013-09-19,16.8679,0.35971970320930013,0.008818637086103143,0.009538127919012526,0.01000964370780938,0.5838026510859079,0.08446438633106162,0.6454602627055898,0.009452540370224572,0.2139032324498384,2013Q3,0.009469542295588121,0.011667893754117628
2013-09-20,16.6932,0.6445292800896008,0.010258764051993316,0.010069329450971526,0.009366364666199459,0.47610199839019385,0.08455622630804417,0.7682692633184152,0.026246553761323465,0.20496881014717563,2013Q3,0.009511563351086397,0.01148428772438484
2013-09-23,17.5229,0.7045660777749542,0.01383008006061627,0.013652753777159868,0.012653742389185277,0.7178349896969608,0.08603960593627126,0.8338694073986794,0.031201260338716067,0.20089321306997035,2013Q3,0.011074201003014247,0.011763231262733848
2013-09-24,17.4679,0.3197510518160081,0.013589230288031634,0.013371850909436697,0.013687425262944641,0.5051543175899751,0.08727626812633202,0.8225345499248631,0.01246947617172119,0.21896587310473192,2013Q3,0.012014230741934251,0.011986105941116237
2013-09-25,17.1975,0.27537439119560436,0.012468394993136664,0.012233483840434059,0.012421940113846522,0.45548310040936524,0.08789311297173494,0.7799819498355488,0.014037022449783682,0.24745068846621338,2013Q3,0.01214078197424047,0.012042707923812651
2013-09-26,17.365,0.19814656964162483,0.011836992951704955,0.012023079941458528,0.012911054005829231,0.5569887596048261,0.08840264034403432,0.7286595799676873,0.004056715242221407,0.24373390871636827,2013Q3,0.012534959581162963,0.012183768704335046
2013-09-27,17.2411,0.18939132230395425,0.011399486025358563,0.011263439890611834,0.012281638736667821,0.4890697615563908,0.08896423770328363,0.5840887711048742,0.002048050413548625,0.23934319455577918,2013Q3,0.01256857764522551,0.012244933343037806
2013-09-30,17.0268,0.22025470701358613,0.010110718778936711,0.010675948484381484,0.011032235563609952,0.46775984648316776,0.08845573533072734,0.4302512688383542,0.011327294210319205,0.09177254571636538,2013Q3,0.012194617697239313,0.012185319107083703
2013-10-01,17.4271,0.31090226112331143,0.010347701697374326,0.01213620619363498,0.01181803418599034,0.612412060114929,0.0884139153412085,0.4274405236433701,0.0212130760141789,0.15397011487310577,2013Q4,0.012685711008669123,0.01234610922324221
2013-10-02,17.4843,0.24746981092329678,0.011764075130647228,0.01265538464565251,0.01288166280823845,0.5309979855959175,0.08870788526753212,0.4185768644562259,0.013588026782197667,0.13229639481510114,2013Q4,0.013118904393148834,0.012522268916047755
2013-10-03,17.2646,0.27456515426755046,0.012726921813250441,0.012762499357858226,0.01228496604205545,0.46721263537276736,0.08860497529332398,0.44285059597550414,0.023607719574635786,0.14141088624984863,2013Q4,0.013001340083802465,0.01256380118488272
2013-10-04,17.2511,0.21976374924482972,0.011414953441946568,0.011249777299769254,0.011861843706927555,0.5146401436609065,0.08861522529075508,0.4524981462508803,0.007814100039385562,0.13792868219267768,2013Q4,0.012897994106809155,0.012594136401045009
2013-10-07,17.4196,0.27103219147092017,0.011947474498762115,0.01282097524666441,0.013198311370961932,0.5571002699514362,0.08901784518984822,0.4686271943217798,0.01147695943284769,0.12412252061440486,2013Q4,0.013140756520181027,0.012711968426549619
2013-10-08,17.1764,0.2492548436216473,0.012614783042987424,0.012429132141299606,0.01224559292830174,0.46159501872018704,0.08876087775425084,0.44904540190024644,0.01936195352501005,0.0953684830458554,2013Q4,0.012852772332843071,0.01268812229848365
2013-10-09,17.3781,0.2610310245269727,0.011569075200091317,0.011872791442190292,0.011798070353664494,0.565050851150101,0.08865202278153268,0.45335300926699607,0.017699881843245533,0.1122132502512735,2013Q4,0.013033849745934134,0.012774742075939607
2013-10-10,17.4871,0.23736155724190472,0.012886567648748057,0.01276851089782896,0.013533260113317444,0.5430324194497398,0.08888008522437439,0.4415355942995175,0.005962977550216714,0.09708636694698708,2013Q4,0.013356175800076212,0.012911581553467721
2013-10-11,17.6004,0.2281169229434371,0.01203254528999613,0.013053239290988047,0.01316060190990205,0.543864760562892,0.0892381176346423,0.4441889108544685,0.015360378101614825,0.09629497338325035,2013Q4,0.013780620949309971,0.013096164485714934
2013-10-14,17.7157,0.2220026912776576,0.012592686733575983,0.013783368145614802,0.013990764604117592,0.5441542524463928,0.08954162005857683,0.4286150955313841,0.014092162268609865,0.09303388450093872,2013Q4,0.014276844720569642,0.01332501670640085
2013-10-15,17.81,0.27809892858381,0.014106836335994466,0.014646297383231296,0.015212440232278482,0.5392116098008042,0.09019105989581057,0.43777718061471943,0.009176841276093108,0.023728910066645705,2013Q4,0.014782079040882884,0.013582657384042435
2013-10-16,17.8969,0.21129655558743965,0.014755363017220052,0.01474958657000111,0.015947220172048415,0.5374258521172995,0.0907228297625354,0.4219794377986016,0.00022843639228073247,0.007024000606723858,2013Q4,0.015279633260295439,0.013862375292028106
2013-10-17,18.0179,0.21387850249623147,0.01459516477398716,0.01518897549149803,0.016036502866616703,0.5449993139839795,0.09126689962617758,0.4145202396344471,0.005293422607325694,0.007833516165200723,2013Q4,0.015835139203773996,0.014180359578382873
2013-10-18,18.1747,0.2490024310323079,0.015781184181645855,0.0160633813054223,0.017231005500778537,0.5528136379696325,0.09185555697864495,0.4211543485815653,0.0009294998030721473,0.013914110370528877,2013Q4,0.016495495762799697,0.01455216947250626
2013-10-21,18.6201,0.35155015057732214,0.01692135374727581,0.018998652322039303,0.01838169861400317,0.6164232389937909,0.09278256674631258,0.46230402783089614,0.026892477353288976,0.07666217367068444,2013Q4,0.01775955094271027,0.015127488009484033
2013-10-22,18.5667,0.4850286912426394,0.019808788979614897,0.01980857070718664,0.017690173644272514,0.5062445795386684,0.09355818405192302,0.5280335558863571,0.04838912957857451,0.09336993217019539,2013Q4,0.018503485080523907,0.015619369759675289
2013-10-23,18.7486,0.27238091968434336,0.01834767051978385,0.019265892598919893,0.019862904062399767,0.5572194736947879,0.09443117633312881,0.5474364990496233,0.00970460811343081,0.09158053776649093,2013Q4,0.019335885713264556,0.016161979463471796
2013-10-24,18.9968,0.3411199895958347,0.01953148029650141,0.02059334992518365,0.020546110768661335,0.5710699049069016,0.09543454858165802,0.5878537052971419,0.019133517132729597,0.09153760831060236,2013Q4,0.02034989332792285,0.01678605018204224
2013-10-25,18.7842,0.2958980717958941,0.020777159739570977,0.02074145240991708,0.02107293412170394,0.4727436130616337,0.09605928592508282,0.6027497178167669,0.013784954706577444,0.13021890908558148,2013Q4,0.020632670755170543,0.01723664382810733
2013-10-28,18.9242,0.45023016273297695,0.02032860465851888,0.020306435517489757,0.020696948612900903,0.5477850265963979,0.09637098834696221,0.6340946077164007,0.012855454903505575,0.0939160481964084,2013Q4,0.021080134810871426,0.01771942185209184
2013-10-29,18.4528,0.5829124662602493,0.021754921431026905,0.021916435222377795,0.018979504481982032,0.4175282497007853,0.09625424087622214,0.6651865794730304,0.06045687278456097,0.1521450254946465,2013Q4,0.020506536778569548,0.01790335512539558
2013-10-30,18.7463,0.31063576542812904,0.018468095406076177,0.019627131500797354,0.019470836577556494,0.5818047305382514,0.09625188337681297,0.6773379149032999,0.02048050413548653,0.1633778463864508,2013Q4,0.020666999402868813,0.01822720865959103
2013-10-31,18.6679,0.23576862352383154,0.01953148029650141,0.01962111996082662,0.02031264484062878,0.5009547328364463,0.0959147609613045,0.6438739245959809,0.008436392280425288,0.1484066995865814,2013Q4,0.020628964854048304,0.018478164087295218
2013-11-01,18.5725,0.23480027458264785,0.019338137589151358,0.019096476472472063,0.019237370649523924,0.4972187757965972,0.09569776851568834,0.6244667145143838,0.016148089799133656,0.1435465477352585,2013Q4,0.020427155441447173,0.018654045035356476
2013-11-04,18.8125,0.2057339744600206,0.018761976321248236,0.019490505592371685,0.019825194601339885,0.569798084606826,0.0955832760443831,0.5468045219904567,0.013477747144545305,0.1530036268241785,2013Q4,0.020736522868821966,0.01894191494578784
2013-11-05,18.766,0.22597512725802993,0.01944861913620853,0.01989382527404425,0.020655357295555427,0.5078388619949973,0.09590430596392478,0.4334263276865793,0.007499015360378253,0.09451305486512755,2013Q4,0.020856760832223653,0.01917742539055825
2013-11-06,18.6043,0.18524674743754746,0.019364100752709792,0.019107953048779824,0.019704857056487002,0.4831064922590215,0.09575875600040332,0.393597542933914,0.009673099645529856,0.0779423073224406,2013Q4,0.020637837109137677,0.019303768011595945
2013-11-07,18.3033,0.2232646990913168,0.01846201892098802,0.018782236883093037,0.018551945739670617,0.45266878081536976,0.09538504109406584,0.3896257747299104,0.021354864119732496,0.09988089250429033,2013Q4,0.019935154553045217,0.019256617176289917
2013-11-08,18.5914,0.23902799490656618,0.017475971113502797,0.018380010208687875,0.01859353705701608,0.5811401670550854,0.0954044135892106,0.3909686751327867,0.014966522252855552,0.1281528652794761,2013Q4,0.01999957291984579,0.01936849797282021
2013-11-11,18.5374,0.1892355414870143,0.01854322285807504,0.018485485409992494,0.01895399514067682,0.506096866056553,0.09512243615988138,0.3857280843205395,0.01136667979519505,0.10993238090906568,2013Q4,0.019942639414663343,0.019440757061403496
2013-11-12,18.5718,0.16726059682960617,0.01808527684552308,0.018924327827855733,0.019466954721270927,0.5252563617806332,0.09492338120976963,0.36707789922647355,0.010405671524222226,0.11175097548146162,2013Q4,0.019968310419669524,0.019524586997828636
2013-11-13,18.5941,0.15985616308833936,0.018150460958286804,0.018598611662168946,0.019459191008699778,0.5226202219245141,0.09491292621238996,0.35901279005666603,0.005821189444663397,0.10653929367602814,2013Q4,0.02002667078508112,0.019612395178673886
2013-11-14,18.8629,0.2420627127009633,0.019099497447507885,0.01997088228639632,0.020431318732787848,0.5759717004235739,0.09548651606863363,0.3649838236434553,0.011792044111854999,0.07877809224693313,2013Q4,0.020562753575424128,0.01983602894794348
2013-11-15,18.7497,0.27664511970172784,0.019843038259202625,0.019933720039304548,0.02095037837325929,0.49363333497520406,0.09564877352796776,0.3769325922875576,0.0038834186687674143,0.07270814157462045,2013Q4,0.020710765950445353,0.019977642118555003
2013-11-18,18.5225,0.20567980866831684,0.019529823073295552,0.01956264407202042,0.019704857056487002,0.46901590440568147,0.09563350103179544,0.3821559777839542,0.016226860968885346,0.09279639655548805,2013Q4,0.020389208873258652,0.019983894899890192
2013-11-19,18.5554,0.17127474143683663,0.018353747004871995,0.018819399130184808,0.019658829331958005,0.52493642562662,0.09561669103600846,0.3834310376264315,0.00616778259157166,0.09276021594494534,2013Q4,0.02023568974462174,0.020007200221987875
2013-11-20,18.3929,0.1571689449633713,0.0183929679540773,0.0182411982857274,0.01893791316463657,0.48253934249424724,0.09541046108769496,0.3825774650090046,0.008074044899566968,0.09873366579964275,2013Q4,0.019832781603390803,0.019941118600273117
2013-11-21,18.612,0.22264439244472556,0.018071466652140947,0.018395858814065247,0.01880759370362077,0.565732457986708,0.09515328865214895,0.3764093961450941,0.0121543914927136,0.08960328767269417,2013Q4,0.019969426307313562,0.019998858927888635
2013-11-22,18.5643,0.1856988151351069,0.01845041835854702,0.01858112354589045,0.019769739511545925,0.5074721887876524,0.09496325369977657,0.34752105451292364,0.0011579361953526005,0.08793127936006265,2013Q4,0.01997229625323503,0.02002551319532425
2013-11-25,18.705,0.19125987865311195,0.01874650890466023,0.01930524086054647,0.020259407954426573,0.5482921231193766,0.09515031615289393,0.34294068297857416,0.00463962189838529,0.07598878417937906,2013Q4,0.020234450050239425,0.020125102509888887
2013-11-26,19.05,0.3564147783957426,0.01935802426762165,0.021309816188967837,0.020853331966119867,0.5920231554467872,0.09565728102583557,0.40174888483952703,0.025096494682946033,0.1022021462235608,2013Q4,0.021047335612169676,0.02040027020055324
2013-11-27,19.4986,0.3203820832893567,0.021762655139320908,0.023234055483234914,0.022714959330503035,0.6125672608161257,0.09679062324179095,0.45359218865805556,0.026388341866876785,0.09391865718107228,2013Q4,0.02241899555449363,0.020889867080500404
2013-11-29,19.8597,0.27738908685077873,0.024361181126105497,0.02564085748606143,0.025569232802198014,0.5923250692829909,0.09806951542126784,0.47098138816524776,0.02053564395431299,0.09805917287603073,2013Q4,0.024001330643620172,0.02152653503561895
2013-12-02,19.6868,0.4259037736933723,0.026042157864580293,0.02681146826945252,0.026165375017483075,0.4827465643190156,0.09922007763290748,0.5472805070534639,0.028940527766837327,0.1202101562718393,2013Q4,0.0247364226760146,0.02200982184514902
2013-12-03,20.2258,0.4043149227992284,0.026101265492255887,0.027212055432956586,0.02752402471743505,0.627983297697462,0.10077889724222736,0.6149556801248621,0.015415517920441286,0.1325302908246185,2013Q4,0.026223425248790094,0.022736208864699445
2013-12-04,20.1786,0.3344448711569629,0.027521505779675784,0.027760198577560333,0.028145676274025297,0.5083947277204466,0.10193571195229997,0.6079771207544147,0.014486018117369139,0.1506990569163813,2013Q4,0.02712745858027124,0.02336809739409461
2013-12-05,20.2822,0.4014617406884801,0.028932355135595805,0.0289209722955448,0.0292525598663127,0.538451673676562,0.10273890175100005,0.6337314034987942,0.015494289090193254,0.13824272698779158,2013Q4,0.027921767338368444,0.02399537862683522
2013-12-06,20.0007,0.30209951135356294,0.027578956184145506,0.027284193912605323,0.027898346573544258,0.4619255410882275,0.10288342671477838,0.6415804655174656,0.011138243402914597,0.15013840196078554,2013Q4,0.027930640549721525,0.02441191805074154
2013-12-09,20.2297,0.27898697673879286,0.026614452278336434,0.027836709086278708,0.028161758250065547,0.5638705289372618,0.10343989907531215,0.5949135597849835,0.015360378101614825,0.14369725371086542,2013Q4,0.02836011732059275,0.024911626020436506
2013-12-10,20.1982,0.23703306879811736,0.027143106481004986,0.027504434876987505,0.028221095196145088,0.5115201864828215,0.10341160908240235,0.5417778620754959,0.009728239464356317,0.08812004163518815,2013Q4,0.028588172369394677,0.025346845691760614
2013-12-11,20.0486,0.31705278386953245,0.027817596325788993,0.02810777488859524,0.02792163771125772,0.4879767724897864,0.1032783591157982,0.5362534093596873,0.022678219771563635,0.09313368053535633,2013Q4,0.02846350701629588,0.025660368230926503
2013-12-12,20.0193,0.2229660018329665,0.02685916890506805,0.02700875608121918,0.027989292920806347,0.5119052371073032,0.1030088866833349,0.47955571385115237,0.005876329263489579,0.08718138435908518,2013Q4,0.0283262031302791,0.02592831452983399
2013-12-13,19.8011,0.2907068242535001,0.026998928062095376,0.026528925890828253,0.026729353280687637,0.4739183782620385,0.10280429673461039,0.4759369209972442,0.016857030326900523,0.07932057348341279,2013Q4,0.02783108172624199,0.02605369644529272
2013-12-16,19.9107,0.24262901605322595,0.02545439603423616,0.026481926578329817,0.02699498316080068,0.5400652200232132,0.10247732181655868,0.46438811542082536,0.01240645923591984,0.05875139609526989,2013Q4,0.02770371833655473,0.02622592827745497
2013-12-17,19.8211,0.1907434358793589,0.02561017501558678,0.025857272925007682,0.026671125436403972,0.4996750885449663,0.10209079441343233,0.4496845962821748,0.00800315084679017,0.058288893759804956,2013Q4,0.02745308411674037,0.02633369432054461
2013-12-18,19.6704,0.516046448458627,0.024404821337193086,0.024298098058053996,0.023784688012628466,0.48718625447354286,0.10170313951058858,0.5128932884074967,0.026530129972430375,0.05856175155795322,2013Q4,0.02700725801065007,0.026350359235133985
2013-12-19,19.445,0.2789658520800284,0.02436504798025249,0.02401500917579602,0.02476069759300213,0.47166702804054966,0.1011144821581212,0.5306811777889995,0.008586057502954055,0.06447022204648713,2013Q4,0.026293137915490677,0.026244529140820302
2013-12-20,19.6079,0.39038809106879857,0.023562399540882184,0.024329248765175032,0.02497641789230061,0.5515056273205758,0.10091645220775258,0.5623441079521317,0.010051201260338795,0.07955987821751975,2013Q4,0.02611835975258374,0.02623616005831629
2013-12-23,20.3604,0.4535827534432338,0.028014805887286026,0.028059136065195694,0.028529980046297435,0.672251385608523,0.10137739459222861,0.6293518183076592,0.013335959038991707,0.1889670614438982,2013Q4,0.027393674495733628,0.026632240095710566
2013-12-24,20.2739,0.13174694542222135,0.028387681108603985,0.028285388569548597,0.029177695495090847,0.5006879465565844,0.10184151447590828,0.6106120709419329,0.007396612839700778,0.1887055761300748,2013Q4,0.02808389283035613,0.02694419835292447
2013-12-26,20.1393,0.16663728494882166,0.02803469256575633,0.02782086048090135,0.028651981243844132,0.4910659519532595,0.10232213685545201,0.4996251393345237,0.008168570303269274,0.18738053202218263,2013Q4,0.028295080524207025,0.027154244880829626
2013-12-27,20.0032,0.18783546507030224,0.027190061138504265,0.026827316874829893,0.02788448280109576,0.4905875833280074,0.10289429171205534,0.47067832543643495,0.004749901536037932,0.17933188289185822,2013Q4,0.02818414003856992,0.027271280936352504
2013-12-30,19.8043,0.21445247030802017,0.025935543171670142,0.0259840617680267,0.02646261429877869,0.47776644774723764,0.10309560166160191,0.4147938302716834,0.012792437967703945,0.1896223847106318,2013Q4,0.02774229175891288,0.027270477816337027
2013-12-31,20.0364,0.18541883215779023,0.025286464082709265,0.026216325812350325,0.026794790286644485,0.5649575569227395,0.10276350174483466,0.3296137780592091,0.01142181961402151,0.07984508206034782,2013Q4,0.027877021334989427,0.027394253036636104
2014-01-02,19.7547,0.19664054396909397,0.025584211852028346,0.025386733296389685,0.026402722801801212,0.46120007076293523,0.10223132187821254,0.350226693047852,0.0050334777471445664,0.09222139295832919,2014Q1,0.027445805169132267,0.027355132118726075
2014-01-03,19.3207,0.3490222340457548,0.0250279372625955,0.02473694047591722,0.02410743663522931,0.4293631725776084,0.10139225708850369,0.408159764030617,0.028270972823946302,0.11656394732025353,2014Q1,0.026355595835533402,0.027086933021180856
2014-01-06,19.4261,0.3686974084862517,0.02198803749531754,0.02339035552247387,0.022754886995154683,0.5397442078658462,0.10080072973675559,0.46560906485219034,0.028074044899566806,0.1301678910371603,2014Q1,0.02582373878634557,0.026900814804584658
2014-01-07,19.2871,0.2798677125118957,0.023343093669973697,0.023226404432363068,0.02361111358157339,0.4889881363314814,0.10027059986961971,0.4863876756351324,0.013548641197321822,0.12873299003741115,2014Q1,0.02521207126200037,0.026657860488632668
2014-01-08,19.4093,0.21790794797237195,0.022255955246931178,0.023148254412743596,0.023762505976710896,0.5432883160239504,0.09962782253071617,0.49670757462884324,0.010271760535644079,0.1145421404824726,2014Q1,0.025030315578152607,0.026503594555735685
2014-01-09,19.1614,0.2395912369243513,0.023832526923436945,0.02340183209878162,0.023101481306366925,0.4663808197562792,0.09901969018312971,0.5103505070969903,0.023316266246553707,0.11275553089811467,2014Q1,0.024450626146550955,0.02623104341143777
